bfs-f,visitall,000,0,True
bfs-f,visitall,001,1,True
bfs-f,visitall,002,1,True
bfs-f,visitall,003,2,True
bfs-f,visitall,004,3,True
bfs-f,visitall,005,0,True
bfs-f,visitall,006,0,True
bfs-f,visitall,007,1,True
bfs-f,visitall,008,1,True
bfs-f,visitall,009,1,True
bfs-f,visitall,010,2,True
bfs-f,visitall,011,3,True
bfs-f,visitall,012,3,True
bfs-f,visitall,013,4,True
bfs-f,visitall,014,5,True
bfs-f,visitall,015,6,True
bfs-f,visitall,016,7,True
bfs-f,visitall,017,10,True
bfs-f,visitall,018,13,True
bfs-f,visitall,019,18,True
jasper,visitall,000,-1,False
jasper,visitall,001,-1,False
jasper,visitall,002,-1,False
jasper,visitall,003,-1,False
jasper,visitall,004,-1,False
jasper,visitall,005,-1,False
jasper,visitall,006,-1,False
jasper,visitall,007,-1,False
jasper,visitall,008,-1,False
jasper,visitall,009,-1,False
jasper,visitall,010,-1,False
jasper,visitall,011,-1,False
jasper,visitall,012,-1,False
jasper,visitall,013,-1,False
jasper,visitall,014,-1,False
jasper,visitall,015,-1,False
jasper,visitall,016,-1,False
jasper,visitall,017,-1,False
jasper,visitall,018,-1,False
jasper,visitall,019,-1,False
mercury,visitall,000,0,True
mercury,visitall,001,1,True
mercury,visitall,002,2,True
mercury,visitall,003,1,True
mercury,visitall,004,2,True
mercury,visitall,005,2,True
mercury,visitall,006,3,True
mercury,visitall,007,4,True
mercury,visitall,008,4,True
mercury,visitall,009,6,True
mercury,visitall,010,7,True
mercury,visitall,011,10,True
mercury,visitall,012,13,True
mercury,visitall,013,20,True
mercury,visitall,014,27,True
mercury,visitall,015,36,True
mercury,visitall,016,46,True
mercury,visitall,017,60,True
mercury,visitall,018,77,True
mercury,visitall,019,97,True
siw,visitall,000,0,True
siw,visitall,001,0,True
siw,visitall,002,0,True
siw,visitall,003,0,True
siw,visitall,004,1,True
siw,visitall,005,0,True
siw,visitall,006,0,True
siw,visitall,007,1,True
siw,visitall,008,2,True
siw,visitall,009,3,True
siw,visitall,010,4,True
siw,visitall,011,5,True
siw,visitall,012,8,True
siw,visitall,013,11,True
siw,visitall,014,13,True
siw,visitall,015,19,True
siw,visitall,016,25,True
siw,visitall,017,32,True
siw,visitall,018,41,True
siw,visitall,019,51,True
